,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,state,Postal Code,Sales,Quantity,Discount,Profit,year,id,order date,oder month,order year,ship date,custome ID,ProductId,differnt
6079,3.0,586.0,0.0,0.0,329.0,30.0,1.0,0.0,9.0,880.0,211.0,10011,10.95,3,0.0,3.285,2013,151561,2,09,2013,8,18820,10001574,-6
6080,0.0,569.0,2.0,0.0,207.0,41.0,0.0,1.0,14.0,1545.0,204.0,10011,191.82,3,0.0,61.3824,2013,151561,2,09,2013,8,18820,10004864,-6
6081,1.0,770.0,0.0,0.0,270.0,41.0,0.0,0.0,9.0,482.0,264.0,77070,151.056,9,0.2,7.5528,2014,154676,6,08,2014,9,18565,10001172,-3
6082,3.0,363.0,0.0,0.0,207.0,41.0,0.0,1.0,3.0,1626.0,128.0,79424,25.16,5,0.6,-11.322,2011,165589,19,02,2011,19,21595,10002396,0
6083,3.0,363.0,0.0,0.0,207.0,41.0,0.0,1.0,2.0,1155.0,128.0,77095,6.216,6,0.8,-9.6348,2013,132577,23,11,2013,28,15475,10004040,-5
6084,3.0,363.0,0.0,0.0,207.0,41.0,0.0,2.0,0.0,957.0,128.0,77095,23.616,9,0.2,2.6568,2013,132577,23,11,2013,28,15475,10003481,-5
6085,3.0,363.0,0.0,0.0,207.0,41.0,0.0,1.0,10.0,201.0,128.0,77095,24.032,2,0.2,-0.6008,2013,132577,23,11,2013,28,15475,10000387,-5
6086,3.0,363.0,0.0,0.0,207.0,41.0,0.0,1.0,3.0,82.0,128.0,77095,2.088,1,0.2,0.6786,2013,132577,23,11,2013,28,15475,10000262,-5
6087,3.0,261.0,0.0,0.0,104.0,3.0,3.0,0.0,9.0,1491.0,78.0,77095,4.488,6,0.8,-6.732,2013,132577,23,11,2013,28,15475,10003196,-5
6088,3.0,64.0,1.0,0.0,419.0,9.0,2.0,1.0,12.0,1788.0,22.0,92627,29.22,3,0.0,12.8568,2012,114048,14,12,2012,18,13945,10004351,-4
6089,2.0,581.0,1.0,0.0,268.0,4.0,3.0,1.0,3.0,265.0,209.0,30076,6.48,1,0.0,3.1104,2012,137281,13,06,2012,17,10975,10001870,-4
6090,3.0,689.0,0.0,0.0,329.0,30.0,1.0,0.0,5.0,854.0,260.0,80538,1.188,2,0.7,-0.99,2014,162068,29,12,2014,1,18745,10002813,28
6091,3.0,689.0,0.0,0.0,329.0,30.0,1.0,2.0,0.0,1025.0,260.0,10035,272.646,3,0.1,18.1764,2014,100111,21,09,2014,27,20365,10003846,-6
6092,3.0,689.0,0.0,0.0,329.0,30.0,1.0,1.0,12.0,1514.0,260.0,10035,212.8,2,0.0,95.76,2014,100111,21,09,2014,27,20365,10002647,-6
6093,3.0,689.0,0.0,0.0,329.0,30.0,1.0,2.0,0.0,1399.0,260.0,10035,38.52,9,0.0,18.1044,2014,100111,21,09,2014,27,20365,10000807,-6
6094,3.0,689.0,0.0,0.0,329.0,30.0,1.0,1.0,14.0,1447.0,260.0,10035,72.64,2,0.0,21.792,2014,100111,21,09,2014,27,20365,10001465,-6
6095,3.0,689.0,0.0,0.0,329.0,30.0,1.0,1.0,12.0,104.0,260.0,10035,45.4,4,0.0,12.712,2014,100111,21,09,2014,27,20365,10000615,-6
6096,3.0,689.0,0.0,0.0,329.0,30.0,1.0,0.0,5.0,758.0,260.0,10035,13.76,2,0.0,6.3296,2014,100111,21,09,2014,27,20365,10002713,-6
6097,3.0,689.0,0.0,0.0,329.0,30.0,1.0,1.0,3.0,1303.0,260.0,10035,80.991,1,0.1,8.0991,2014,100111,21,09,2014,27,20365,10003061,-6
6098,3.0,689.0,0.0,0.0,329.0,30.0,1.0,1.0,8.0,121.0,260.0,10035,11.784,3,0.2,3.9771,2014,100111,21,09,2014,27,20365,10000343,-6
6099,3.0,689.0,0.0,0.0,329.0,30.0,1.0,0.0,5.0,829.0,260.0,10035,4.36,2,0.0,1.7876,2014,100111,21,09,2014,27,20365,10000304,-6
6100,3.0,689.0,0.0,0.0,329.0,30.0,1.0,2.0,13.0,154.0,260.0,10035,2888.127,11,0.1,609.7157,2014,100111,21,09,2014,27,20365,10004086,-6
6101,3.0,689.0,0.0,0.0,329.0,30.0,1.0,0.0,5.0,767.0,260.0,10035,1299.66,2,0.0,350.9082,2014,100111,21,09,2014,27,20365,10002885,-6
6102,3.0,689.0,0.0,0.0,329.0,30.0,1.0,2.0,13.0,1269.0,260.0,10035,2254.41,5,0.1,375.735,2014,100111,21,09,2014,27,20365,10001215,-6
6103,3.0,689.0,0.0,0.0,329.0,30.0,1.0,2.0,0.0,1021.0,260.0,10035,104.85,3,0.0,28.3095,2014,100111,21,09,2014,27,20365,10000215,-6
6104,0.0,214.0,2.0,0.0,374.0,36.0,1.0,0.0,16.0,318.0,72.0,10035,59.97,3,0.0,20.3898,2014,100111,21,09,2014,27,20365,10001998,-6
6105,3.0,320.0,1.0,0.0,295.0,8.0,2.0,1.0,2.0,526.0,118.0,19143,314.532,2,0.4,-83.8752,2014,132381,23,08,2014,25,13240,10002356,-2
6106,3.0,787.0,0.0,0.0,172.0,41.0,0.0,1.0,1.0,309.0,286.0,33178,13.632,4,0.2,3.5784,2012,147011,18,06,2012,22,14830,10002399,-4
6107,3.0,787.0,0.0,0.0,172.0,41.0,0.0,2.0,0.0,994.0,286.0,75051,19.432,2,0.8,-49.5516,2011,120852,20,12,2011,25,21850,10001563,-5
6108,3.0,5.0,0.0,0.0,80.0,11.0,0.0,1.0,10.0,1452.0,13.0,75051,65.44,5,0.2,-8.18,2011,120852,20,12,2011,25,21850,10004510,-5
6109,3.0,5.0,0.0,0.0,80.0,11.0,0.0,1.0,3.0,922.0,13.0,60653,6.0,2,0.2,2.1,2013,150007,12,09,2013,17,10090,10001982,-5
6110,3.0,726.0,0.0,0.0,363.0,33.0,1.0,0.0,5.0,759.0,255.0,60653,1.908,3,0.8,-3.2436,2013,150007,12,09,2013,17,10090,10004141,-5
6111,3.0,726.0,0.0,0.0,363.0,33.0,1.0,1.0,1.0,820.0,255.0,44134,1474.802,7,0.3,-21.0686,2013,124590,13,11,2013,17,20920,10004495,-4
6112,3.0,726.0,0.0,0.0,363.0,33.0,1.0,1.0,8.0,1194.0,255.0,44134,110.096,2,0.2,33.0288,2013,124590,13,11,2013,17,20920,10002311,-4
6113,3.0,726.0,0.0,0.0,363.0,33.0,1.0,0.0,5.0,837.0,255.0,44134,16.752,6,0.2,5.4444,2013,124590,13,11,2013,17,20920,10000585,-4
6114,3.0,726.0,0.0,0.0,363.0,33.0,1.0,0.0,5.0,830.0,255.0,44134,1537.074,9,0.3,0.0,2013,124590,13,11,2013,17,20920,10000454,-4
6115,3.0,708.0,1.0,0.0,402.0,3.0,3.0,1.0,3.0,1628.0,255.0,44134,449.372,2,0.3,-12.8392,2013,124590,13,11,2013,17,20920,10003746,-4
6116,3.0,175.0,2.0,0.0,329.0,30.0,1.0,2.0,13.0,1826.0,43.0,94061,41.904,6,0.2,14.1426,2013,133802,15,03,2013,21,20650,10003291,-6
6117,3.0,175.0,2.0,0.0,329.0,30.0,1.0,1.0,10.0,206.0,43.0,10011,2279.96,4,0.0,592.7896,2013,113677,14,11,2013,20,12655,10002114,-6
6118,3.0,412.0,1.0,0.0,464.0,35.0,3.0,2.0,13.0,1094.0,138.0,10011,14.94,3,0.0,6.8724,2013,113677,14,11,2013,20,12655,10001569,-6
6119,3.0,412.0,1.0,0.0,464.0,35.0,3.0,1.0,2.0,1249.0,138.0,97477,191.976,3,0.2,19.1976,2014,143378,20,09,2014,26,16210,10001425,-6
6120,3.0,412.0,1.0,0.0,464.0,35.0,3.0,0.0,9.0,880.0,138.0,97477,23.832,3,0.2,6.5538,2014,143378,20,09,2014,26,16210,10001915,-6
6121,3.0,412.0,1.0,0.0,464.0,35.0,3.0,0.0,4.0,1181.0,138.0,97477,409.216,8,0.2,61.3824,2014,143378,20,09,2014,26,16210,10004864,-6
6122,3.0,159.0,0.0,0.0,80.0,11.0,0.0,1.0,14.0,123.0,35.0,97477,72.588,2,0.7,-128.2388,2014,143378,20,09,2014,26,16210,10001972,-6
6123,3.0,697.0,2.0,0.0,34.0,41.0,0.0,1.0,12.0,1077.0,244.0,60610,61.568,2,0.2,4.6176,2014,152660,5,12,2014,10,12415,10000532,-5
6124,3.0,674.0,1.0,0.0,266.0,3.0,3.0,2.0,0.0,958.0,257.0,76021,20.96,4,0.2,6.812,2012,142139,31,08,2012,5,20485,10003883,26
6125,3.0,674.0,1.0,0.0,266.0,3.0,3.0,1.0,12.0,1726.0,257.0,90036,44.75,5,0.0,8.5025,2014,145772,4,06,2014,8,20140,10003038,-4
6126,3.0,674.0,1.0,0.0,266.0,3.0,3.0,1.0,3.0,1579.0,257.0,90036,11.96,2,0.0,5.382,2014,145772,4,06,2014,8,20140,10001593,-4
6127,3.0,264.0,0.0,0.0,329.0,30.0,1.0,0.0,5.0,769.0,78.0,90036,3.912,1,0.2,1.2714,2014,145772,4,06,2014,8,20140,10002049,-4
6128,0.0,1.0,1.0,0.0,438.0,3.0,3.0,1.0,3.0,713.0,6.0,10009,327.996,6,0.1,54.666,2013,124100,1,04,2013,7,13990,10003817,-6
6129,3.0,278.0,2.0,0.0,500.0,44.0,2.0,2.0,0.0,1067.0,82.0,94109,49.408,4,0.2,18.528,2011,158400,25,10,2011,28,10030,10002353,-3
6130,3.0,278.0,2.0,0.0,500.0,44.0,2.0,1.0,8.0,1491.0,82.0,23464,53.25,3,0.0,20.7675,2014,162033,27,03,2014,3,14200,10003116,24
6131,3.0,744.0,2.0,0.0,329.0,30.0,1.0,0.0,5.0,762.0,264.0,23464,3.76,2,0.0,1.316,2014,162033,27,03,2014,3,14200,10003021,24
6132,3.0,10.0,0.0,0.0,251.0,40.0,2.0,1.0,12.0,1667.0,1.0,10011,767.214,14,0.1,161.9674,2011,163447,27,12,2011,31,21190,10004477,-4
6133,0.0,53.0,1.0,0.0,266.0,3.0,3.0,0.0,16.0,287.0,10.0,37087,163.96,5,0.2,59.4355,2014,145737,16,09,2014,21,10165,10001033,-5
6134,1.0,746.0,0.0,0.0,82.0,3.0,3.0,1.0,2.0,358.0,274.0,90045,161.28,2,0.2,12.096,2013,148096,17,08,2013,20,10810,10004152,-3
6135,3.0,445.0,2.0,0.0,285.0,41.0,0.0,2.0,0.0,1591.0,150.0,91911,192.8,4,0.0,55.912,2013,146766,5,11,2013,5,21220,10002135,0
6136,3.0,445.0,2.0,0.0,285.0,41.0,0.0,1.0,1.0,1565.0,150.0,78501,27.696,3,0.2,3.462,2012,105613,18,10,2012,22,16705,10000521,-4
6137,2.0,285.0,0.0,0.0,202.0,8.0,2.0,1.0,12.0,1672.0,92.0,78501,73.164,6,0.8,-186.5682,2012,105613,18,10,2012,22,16705,10000026,-4
6138,3.0,313.0,0.0,0.0,438.0,3.0,3.0,0.0,4.0,1186.0,95.0,33021,32.064,6,0.2,11.2224,2013,142251,1,11,2013,5,14305,10002986,-4
6139,0.0,559.0,0.0,0.0,450.0,3.0,3.0,1.0,14.0,123.0,192.0,94110,205.666,2,0.15,-12.098,2011,131247,30,03,2011,4,14725,10001337,26
6140,3.0,344.0,0.0,0.0,274.0,5.0,1.0,1.0,12.0,1690.0,129.0,93454,115.44,3,0.0,30.0144,2012,113593,18,04,2012,20,18415,10000532,-2
6141,3.0,344.0,0.0,0.0,274.0,5.0,1.0,1.0,14.0,1543.0,129.0,6040,274.8,5,0.0,134.652,2014,121083,10,07,2014,16,15190,10001497,-6
6142,3.0,344.0,0.0,0.0,274.0,5.0,1.0,2.0,13.0,523.0,129.0,6040,195.64,4,0.0,3.9128,2014,121083,10,07,2014,16,15190,10002554,-6
6143,3.0,344.0,0.0,0.0,274.0,5.0,1.0,1.0,2.0,1309.0,129.0,6040,257.98,2,0.0,74.8142,2014,121083,10,07,2014,16,15190,10001336,-6
6144,3.0,312.0,0.0,0.0,348.0,25.0,0.0,1.0,12.0,1642.0,104.0,6040,119.04,6,0.0,48.8064,2014,121083,10,07,2014,16,15190,10002987,-6
6145,3.0,442.0,0.0,0.0,440.0,3.0,3.0,1.0,2.0,1138.0,149.0,68104,20.07,3,0.0,9.2322,2014,151190,28,06,2014,2,14710,10000575,26
6146,3.0,587.0,1.0,0.0,438.0,3.0,3.0,1.0,2.0,1138.0,213.0,95123,11.76,4,0.0,3.1752,2011,133543,22,12,2011,26,16660,10003394,-4
6147,3.0,587.0,1.0,0.0,438.0,3.0,3.0,1.0,3.0,405.0,213.0,94122,11.76,4,0.0,3.1752,2014,105130,22,11,2014,26,18835,10003394,-4
6148,2.0,43.0,0.0,0.0,438.0,3.0,3.0,2.0,13.0,1218.0,2.0,94122,40.736,2,0.2,14.7668,2014,105130,22,11,2014,26,18835,10001191,-4
6149,0.0,352.0,1.0,0.0,262.0,3.0,3.0,0.0,5.0,1172.0,130.0,94109,201.584,2,0.2,12.599,2013,161928,28,06,2013,30,10660,10003484,-2
6150,0.0,623.0,0.0,0.0,94.0,9.0,2.0,0.0,4.0,842.0,235.0,90805,340.704,6,0.2,-34.0704,2014,101322,29,12,2014,1,15310,10003968,28
6151,2.0,251.0,2.0,0.0,438.0,3.0,3.0,0.0,4.0,382.0,80.0,31907,354.9,5,0.0,88.725,2013,106600,9,04,2013,12,19375,10001608,-3
6152,3.0,637.0,0.0,0.0,266.0,3.0,3.0,1.0,14.0,1350.0,229.0,94110,1198.33,10,0.15,70.49,2011,111871,18,03,2011,21,13795,10004218,-3
6153,0.0,185.0,1.0,0.0,374.0,36.0,1.0,0.0,9.0,464.0,48.0,90004,87.92,4,0.0,0.8792,2014,139437,4,07,2014,9,19585,10002485,-5
6154,0.0,185.0,1.0,0.0,374.0,36.0,1.0,1.0,14.0,1464.0,48.0,19120,51.968,2,0.2,10.3936,2014,151484,21,04,2014,24,12805,10001876,-3
6155,0.0,185.0,1.0,0.0,374.0,36.0,1.0,1.0,14.0,519.0,48.0,19120,51.336,3,0.2,5.7753,2014,151484,21,04,2014,24,12805,10002370,-3
6156,0.0,185.0,1.0,0.0,374.0,36.0,1.0,0.0,9.0,614.0,48.0,19120,332.704,1,0.2,33.2704,2014,151484,21,04,2014,24,12805,10000142,-3
6157,2.0,21.0,0.0,0.0,490.0,34.0,0.0,1.0,7.0,1572.0,5.0,19120,42.408,3,0.2,9.5418,2014,151484,21,04,2014,24,12805,10004671,-3
6158,2.0,21.0,0.0,0.0,490.0,34.0,0.0,2.0,0.0,1462.0,5.0,74133,81.54,3,0.0,38.3238,2013,104150,4,08,2013,6,10330,10002504,-2
6159,3.0,294.0,0.0,0.0,266.0,3.0,3.0,1.0,14.0,655.0,101.0,74133,167.28,12,0.0,23.4192,2013,104150,4,08,2013,6,10330,10004803,-2
6160,0.0,505.0,1.0,0.0,238.0,8.0,2.0,2.0,13.0,429.0,171.0,90049,772.68,4,0.0,108.1752,2013,161025,4,12,2013,10,14440,10001932,-6
6161,0.0,505.0,1.0,0.0,238.0,8.0,2.0,1.0,10.0,210.0,171.0,33801,323.976,3,0.2,28.3479,2011,103989,19,03,2011,21,17605,10004667,-2
6162,0.0,505.0,1.0,0.0,238.0,8.0,2.0,1.0,14.0,471.0,171.0,33801,11.808,4,0.2,3.9852,2011,103989,19,03,2011,21,17605,10000443,-2
6163,0.0,505.0,1.0,0.0,238.0,8.0,2.0,1.0,3.0,242.0,171.0,33801,26.16,3,0.2,1.962,2011,103989,19,03,2011,21,17605,10000918,-2
6164,0.0,505.0,1.0,0.0,238.0,8.0,2.0,0.0,9.0,589.0,171.0,33801,33.57,5,0.7,-25.737,2011,103989,19,03,2011,21,17605,10001196,-2
6165,0.0,505.0,1.0,0.0,238.0,8.0,2.0,0.0,9.0,532.0,171.0,33801,4.992,3,0.2,1.3728,2011,103989,19,03,2011,21,17605,10003981,-2
6166,0.0,505.0,1.0,0.0,238.0,8.0,2.0,2.0,0.0,1025.0,171.0,33801,20.016,3,0.2,5.5044,2011,103989,19,03,2011,21,17605,10002508,-2
6167,3.0,266.0,0.0,0.0,207.0,41.0,0.0,1.0,12.0,1692.0,86.0,33801,170.24,2,0.2,53.2,2011,103989,19,03,2011,21,17605,10002647,-2
6168,2.0,634.0,1.0,0.0,266.0,3.0,3.0,1.0,12.0,1257.0,240.0,77036,117.456,3,0.2,44.046,2012,142433,20,04,2012,25,14020,10002377,-5
6169,2.0,526.0,0.0,0.0,464.0,44.0,2.0,1.0,12.0,1672.0,180.0,90008,22.96,2,0.0,11.2504,2012,132815,19,09,2012,22,19540,10004530,-3
6170,2.0,494.0,1.0,0.0,329.0,30.0,1.0,1.0,3.0,690.0,176.0,22153,13.36,2,0.0,6.4128,2011,101266,27,08,2011,30,17920,10002986,-3
6171,2.0,494.0,1.0,0.0,329.0,30.0,1.0,1.0,2.0,1131.0,176.0,10035,34.248,3,0.2,11.5587,2013,141523,20,12,2013,25,17440,10000948,-5
6172,3.0,569.0,2.0,0.0,464.0,23.0,0.0,1.0,3.0,1614.0,204.0,10035,3.52,2,0.0,1.0208,2013,141523,20,12,2013,25,17440,10001545,-5
6173,3.0,569.0,2.0,0.0,464.0,23.0,0.0,2.0,0.0,1070.0,204.0,65807,26.7,5,0.0,12.549,2011,106299,2,08,2011,8,18565,10001758,-6
6174,3.0,569.0,2.0,0.0,464.0,23.0,0.0,1.0,14.0,1451.0,204.0,65807,21.2,2,0.0,9.116,2011,106299,2,08,2011,8,18565,10003237,-6
6175,3.0,303.0,0.0,0.0,93.0,38.0,2.0,0.0,5.0,737.0,96.0,65807,838.38,2,0.0,226.3626,2011,106299,2,08,2011,8,18565,10002011,-6
6176,3.0,303.0,0.0,0.0,93.0,38.0,2.0,1.0,14.0,1331.0,96.0,29203,1690.04,4,0.0,422.51,2012,158421,21,09,2012,26,14575,10000309,-5
6177,3.0,303.0,0.0,0.0,93.0,38.0,2.0,1.0,7.0,1573.0,96.0,29203,85.96,7,0.0,24.0688,2012,158421,21,09,2012,26,14575,10002444,-5
6178,3.0,303.0,0.0,0.0,93.0,38.0,2.0,1.0,12.0,1707.0,96.0,29203,121.96,2,0.0,57.3212,2012,158421,21,09,2012,26,14575,10001453,-5
6179,3.0,303.0,0.0,0.0,93.0,38.0,2.0,1.0,14.0,633.0,96.0,29203,23.92,4,0.0,11.7208,2012,158421,21,09,2012,26,14575,10001801,-5
6180,3.0,303.0,0.0,0.0,93.0,38.0,2.0,2.0,13.0,791.0,96.0,29203,63.96,2,0.0,6.396,2012,158421,21,09,2012,26,14575,10000563,-5
6181,3.0,303.0,0.0,0.0,93.0,38.0,2.0,2.0,13.0,775.0,96.0,29203,629.95,5,0.0,176.386,2012,158421,21,09,2012,26,14575,10000369,-5
6182,3.0,303.0,0.0,0.0,93.0,38.0,2.0,1.0,3.0,145.0,96.0,29203,113.73,3,0.0,32.9817,2012,158421,21,09,2012,26,14575,10002538,-5
6183,3.0,303.0,0.0,0.0,93.0,38.0,2.0,1.0,14.0,1509.0,96.0,29203,14.6,2,0.0,6.862,2012,158421,21,09,2012,26,14575,10000050,-5
6184,0.0,216.0,2.0,0.0,389.0,35.0,3.0,0.0,5.0,750.0,53.0,29203,887.84,8,0.0,17.7568,2012,158421,21,09,2012,26,14575,10004186,-5
6185,3.0,373.0,0.0,0.0,374.0,36.0,1.0,1.0,2.0,1490.0,133.0,97206,403.92,5,0.2,25.245,2013,143609,12,12,2013,14,13270,10004218,-2
6186,0.0,517.0,1.0,0.0,329.0,30.0,1.0,1.0,14.0,578.0,176.0,19120,106.8,10,0.2,10.68,2012,138331,7,08,2012,12,15625,10002952,-5
6187,0.0,517.0,1.0,0.0,329.0,30.0,1.0,1.0,3.0,410.0,176.0,10035,70.95,3,0.0,20.5755,2012,138954,15,11,2012,17,17785,10003058,-2
6188,0.0,517.0,1.0,0.0,329.0,30.0,1.0,1.0,2.0,1123.0,176.0,10035,34.944,6,0.2,11.7936,2012,138954,15,11,2012,17,17785,10003963,-2
6189,3.0,46.0,0.0,0.0,122.0,11.0,0.0,2.0,13.0,436.0,9.0,10035,119.04,6,0.0,35.712,2012,138954,15,11,2012,17,17785,10001955,-2
6190,3.0,367.0,0.0,0.0,329.0,30.0,1.0,0.0,9.0,1031.0,135.0,60016,383.84,4,0.2,47.98,2014,157903,5,04,2014,9,10705,10004345,-4
6191,1.0,546.0,0.0,0.0,452.0,45.0,3.0,1.0,14.0,1496.0,188.0,10035,799.56,9,0.0,207.8856,2013,157259,25,12,2013,29,15535,10003192,-4
6192,3.0,21.0,0.0,0.0,207.0,41.0,0.0,1.0,12.0,1709.0,5.0,98103,31.44,3,0.0,8.4888,2014,107986,14,12,2014,14,18220,10001325,0
6193,3.0,21.0,0.0,0.0,207.0,41.0,0.0,1.0,3.0,407.0,5.0,77095,25.92,5,0.2,9.072,2014,104927,23,12,2014,27,10330,10000019,-4
6194,3.0,21.0,0.0,0.0,207.0,41.0,0.0,1.0,12.0,1660.0,5.0,77095,6.33,5,0.8,-9.8115,2014,104927,23,12,2014,27,10330,10003429,-4
6195,3.0,142.0,0.0,0.0,374.0,36.0,1.0,2.0,13.0,1091.0,43.0,77095,75.88,5,0.2,26.558,2014,104927,23,12,2014,27,10330,10000176,-4
6196,3.0,142.0,0.0,0.0,374.0,36.0,1.0,1.0,14.0,68.0,43.0,19143,329.988,2,0.4,-76.9972,2014,113453,22,10,2014,29,12160,10004165,-7
6197,3.0,659.0,0.0,0.0,94.0,12.0,0.0,1.0,12.0,340.0,226.0,19143,71.376,3,0.2,-4.461,2014,113453,22,10,2014,29,12160,10000352,-7
6198,3.0,659.0,0.0,0.0,94.0,12.0,0.0,2.0,13.0,1478.0,226.0,47201,63.77,7,0.0,28.6965,2012,149909,13,11,2012,17,19915,10000726,-4
6199,3.0,659.0,0.0,0.0,94.0,12.0,0.0,1.0,12.0,1686.0,226.0,47201,50.97,3,0.0,13.2522,2012,149909,13,11,2012,17,19915,10001536,-4
6200,3.0,677.0,0.0,0.0,145.0,11.0,0.0,2.0,6.0,402.0,242.0,47201,96.08,2,0.0,46.1184,2012,149909,13,11,2012,17,19915,10001790,-4
6201,3.0,677.0,0.0,0.0,145.0,11.0,0.0,2.0,0.0,1006.0,242.0,60201,1439.968,4,0.2,485.9892,2012,146675,16,04,2012,20,20185,10001766,-4
6202,3.0,603.0,0.0,0.0,14.0,3.0,3.0,0.0,5.0,1200.0,214.0,60201,43.56,3,0.2,-4.9005,2012,146675,16,04,2012,20,20185,10004396,-4
6203,3.0,727.0,0.0,0.0,94.0,33.0,1.0,2.0,13.0,1236.0,260.0,92307,563.92,5,0.2,7.049,2013,118332,17,12,2013,24,19075,10001708,-7
6204,0.0,508.0,2.0,0.0,281.0,33.0,1.0,0.0,9.0,1037.0,175.0,43229,235.152,8,0.4,-47.0304,2013,133669,22,10,2013,28,20935,10001305,-6
6205,2.0,161.0,0.0,0.0,207.0,41.0,0.0,1.0,12.0,340.0,43.0,43302,7.712,2,0.2,1.7352,2014,145660,2,12,2014,4,17650,10002885,-2
6206,2.0,161.0,0.0,0.0,207.0,41.0,0.0,1.0,8.0,1491.0,43.0,77095,51.016,7,0.2,15.9425,2013,133697,21,10,2013,25,12445,10000726,-4
6207,2.0,161.0,0.0,0.0,207.0,41.0,0.0,0.0,5.0,1205.0,43.0,77095,25.248,4,0.2,7.89,2013,133697,21,10,2013,25,12445,10003112,-4
6208,3.0,532.0,1.0,0.0,281.0,33.0,1.0,1.0,14.0,633.0,173.0,77095,56.686,1,0.3,-14.5764,2013,133697,21,10,2013,25,12445,10002372,-4
6209,3.0,789.0,1.0,0.0,452.0,45.0,3.0,1.0,3.0,647.0,289.0,43302,51.168,2,0.2,-6.396,2014,148138,30,09,2014,4,18010,10000563,26
6210,3.0,789.0,1.0,0.0,452.0,45.0,3.0,1.0,14.0,977.0,289.0,98103,2793.528,9,0.2,942.8157,2014,119809,19,08,2014,26,21880,10003925,-7
6211,3.0,789.0,1.0,0.0,452.0,45.0,3.0,0.0,9.0,469.0,289.0,98103,1000.02,7,0.0,290.0058,2014,119809,19,08,2014,26,21880,10003306,-7
6212,2.0,485.0,0.0,0.0,264.0,45.0,3.0,1.0,8.0,1491.0,170.0,98103,65.94,3,0.0,22.4196,2014,119809,19,08,2014,26,21880,10001475,-7
6213,2.0,485.0,0.0,0.0,264.0,45.0,3.0,1.0,1.0,660.0,170.0,98632,18.24,3,0.0,9.12,2014,149944,13,11,2014,17,17305,10003495,-4
6214,3.0,15.0,0.0,0.0,401.0,3.0,3.0,1.0,7.0,5.0,13.0,98632,76.12,2,0.0,22.0748,2014,149944,13,11,2014,17,17305,10004708,-4
6215,3.0,493.0,1.0,0.0,329.0,30.0,1.0,0.0,9.0,621.0,171.0,90278,7.64,1,0.0,3.7436,2011,128538,11,10,2011,15,10240,10001219,-4
6216,3.0,493.0,1.0,0.0,329.0,30.0,1.0,1.0,7.0,1491.0,171.0,10035,68.16,3,0.0,27.9456,2012,161711,28,11,2012,3,17425,10000087,25
6217,3.0,586.0,0.0,0.0,267.0,15.0,2.0,2.0,13.0,1062.0,211.0,10035,62.24,8,0.0,29.2528,2012,161711,28,11,2012,3,17425,10001539,25
6218,3.0,400.0,0.0,0.0,487.0,20.0,0.0,2.0,13.0,1836.0,139.0,40214,29.97,3,0.0,0.2997,2012,129553,27,07,2012,2,18820,10004897,25
6219,3.0,400.0,0.0,0.0,487.0,20.0,0.0,2.0,13.0,1312.0,139.0,48183,125.7,6,0.0,35.196,2013,160220,21,10,2013,27,16030,10001300,-6
6220,3.0,400.0,0.0,0.0,487.0,20.0,0.0,1.0,14.0,1649.0,139.0,48183,191.98,2,0.0,51.8346,2013,160220,21,10,2013,27,16030,10001557,-6
6221,2.0,398.0,0.0,0.0,266.0,3.0,3.0,1.0,10.0,185.0,125.0,48183,20.86,7,0.0,1.4602,2013,160220,21,10,2013,27,16030,10000617,-6
6222,3.0,197.0,0.0,0.0,195.0,40.0,2.0,0.0,9.0,621.0,61.0,90045,56.7,9,0.0,26.082,2014,157224,15,09,2014,19,16000,10000121,-4
6223,3.0,197.0,0.0,0.0,195.0,40.0,2.0,1.0,2.0,1250.0,61.0,37075,72.704,4,0.2,19.0848,2014,140627,24,12,2014,28,12985,10000087,-4
6224,3.0,197.0,0.0,0.0,195.0,40.0,2.0,1.0,14.0,1380.0,61.0,37075,12.264,7,0.2,1.0731,2014,140627,24,12,2014,28,12985,10000422,-4
6225,3.0,364.0,0.0,0.0,389.0,35.0,3.0,0.0,4.0,380.0,129.0,37075,218.352,3,0.2,-54.588,2014,140627,24,12,2014,28,12985,10004123,-4
6226,3.0,364.0,0.0,0.0,389.0,35.0,3.0,0.0,5.0,753.0,129.0,97206,66.294,1,0.7,-103.8606,2012,133445,5,10,2012,9,15490,10003660,-4
6227,3.0,588.0,0.0,0.0,214.0,41.0,0.0,2.0,13.0,992.0,218.0,97206,291.168,4,0.2,-14.5584,2012,133445,5,10,2012,9,15490,10000422,-4
6228,3.0,101.0,2.0,0.0,86.0,33.0,1.0,2.0,13.0,1242.0,31.0,75061,88.776,3,0.2,7.7679,2011,148782,2,11,2011,7,18850,10002923,-5
6229,3.0,101.0,2.0,0.0,86.0,33.0,1.0,2.0,0.0,1589.0,31.0,44105,110.376,4,0.4,-20.2356,2013,148208,22,01,2013,27,11530,10004093,-5
6230,3.0,558.0,0.0,0.0,507.0,13.0,0.0,1.0,2.0,1491.0,203.0,44105,55.176,3,0.2,15.8631,2013,148208,22,01,2013,27,11530,10000171,-5
6231,1.0,359.0,0.0,0.0,452.0,45.0,3.0,0.0,5.0,1201.0,129.0,50701,30.32,4,0.0,11.8248,2014,127656,12,07,2014,18,18400,10001166,-6
